博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
宅家吃土K喵喵,2831825662.0,04月12日 01:40,华为Mate40保时捷设计,,1.0,,1.0,,#v光计划##睡王观察记录#, 外媒对日本放废水的事儿基本就没报道，福布斯2019就认为这没事的。所以真的，西方国家真不把这当回事儿。不是一般的魔幻现实主义。 ​
张三三张三张三,3078334817.0,04月12日 22:08,新浪看点客户端,,,,,,#新闻看点#, 日本福岛的超百万吨核废水究竟是从哪里而来的呢？大家都明白日本是一个地处太平洋沿岸的东亚海岛国家，不像我们大部分人去某个海岛去玩还需要搭乘专业的游船，日本人就不同了，这些人不过是这一岛到那一个岛的... O日本称排放的核废水可达到饮用级别，你信吗？ ​
用黑魔法打败黑魔法,7505181459.0,04月12日 22:08,开心最高办iPhone XS Max,,,,,,#日本核废水可致癌致畸致突变#,小鬼子是真的不要脸啊！从来没见过哪个国家能在近百年内都一直保持这种不要碧脸的作风（对不起，忘了丑国了），真的是yue了 ​
青春山东,2630570525.0,04月12日 22:08,微博视频号,,7.0,9.0,3.0,,#菅义伟回应福岛核污水排入大海##鲁团分享#,日本将把核污水排入大海，菅义伟曾拒绝饮用“经过稀释后能喝”的核废水...（央视网快看） L青春山东的微博视频 ​
夹吧夹吧,5260036330.0,04月12日 20:09,微博 weibo.com,,,,,,#日本核废水可致癌致畸致突变#影视作品中，日本人总是在反思对自然的破坏。影视作品外，“我们决定往海里排核废水啦，污染到你们真是不好意思啦”。奥特曼也许是虚构的，但怪兽却是真实存在的，就在这些人的心里。#暴走君聊天室#, ​
御龙千鹤,3205921673.0,04月12日 16:08,360安全浏览器,,,,,,-,某松鼠会又开始活跃起来了 ​
花香满径5277,1769739341.0,04月12日 15:23,微博 weibo.com,,,,,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
一个院长的思考,3187525994.0,04月12日 20:10,微博视频号,,0.0,0.0,9.0,,#日本政府基本决定将福岛核污水排入大海#,。然而，日本首相菅义伟曾拒绝饮用“经过稀释后能喝”的核废水。 L中国警方在线的微博视频 ​
猎人zljabc,7393212061.0,04月12日 22:07,微博 weibo.com,,,,,,-,日本把向太平洋倾泄核废水，海洋的洋流循环，会把这些受到核污染的洋流带到全球各地 重点是日本这么干后，没有任何国际制裁;西方国家集团助纣为虐，得记下来，这笔账，以后要清算。那个瑞典环保小孽畜格蕾塔，这时候也是不积极跳脚了，她也是个为西方霸权秩序服务的工具人，当日本对环境做出如此邪恶的事情后，她不是不知道，她就回避。 收起全文d
芝士条控,2199046712.0,04月12日 16:08,360安全浏览器,,,,,,-,某松鼠会又开始活跃起来了 ​
中二绅士亲王酱,6697099142.0,04月12日 21:40,微博 weibo.com,,,,,,#v光计划#, 这是IAEA4月2日对日本福岛废水的评估报告，链接：O网页链接。图四是报告的摘要版，提到了主要的发现和建议：上面一段是所谓“同意”的来源，就是在技术原理上的同意；下一段是实践层面，IAEA既没有权限也没有兴趣直接给日本政府背书，大致机翻见图六，关键词是所有利益相关者 ​
霓虹饭,1801710007.0,04月11日 20:40,iPhone 11 Pro Max,,5.0,2.0,8.0,,-,可能有小伙伴不知道，福岛核电站跟切尔多贝利一样，都是最高等级的核事故，7级，而且相比较而言，日本那个缺德的多的多，断子绝孙那种缺德。这次说要把废水排入太平洋，其实不是第一次说，好几次了，考虑到最晚2022年那些废水没地方放了，所以他们要反复提，直到大家骂不动了，然后他们偷摸把水倒掉，就这么一堆小机灵缺德鬼。 还好那玩意会先跟着洋流去美国，咱们影响不大，心情多少能好点。 收起全文d
奥布莱耶,3064160552.0,04月12日 16:08,360安全浏览器,,,,,,-,某松鼠会又开始活跃起来了 ​
芳菲不要蹦恰恰,2231569945.0,04月11日 10:00,微博视频号,,,1.0,1.0,,#日本核污水57天将污染半个太平洋#】#日本核污水排入大海影响有多大#,【研究显示：从排放之日起 含有放射性物质的污水一旦被排入大海会造成什么影响？首先，日本太平洋沿岸海域将受到影响，特别是福岛县周边局部水域，之后污水还会污染东海。一家来自德国的海洋科学研究机构的计算结果显示，从排放之日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭到核污染影响。 L央视网的微博视频 收起全文d
心学国际周刊,6303036405.0,04月12日 22:06,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
二师姐布布布,2615549155.0,04月12日 22:06,iPhone客户端,,,,,,#外交部回应日本拟决定核废水排海#,狗日的 ​
蜀峰222,5671864915.0,04月12日 08:37,HUAWEI Mate 30 Pro,,,,,,-,看看吧！日本核废水排入太平洋 扩散图如此触目惊心日本政府已确定，将把福岛第一核电站的核废水排入大海。10 年前，日本大地震 + 海啸震惊世界，这是第一波；第二波震惊，是核电站泄漏；现在是第三波，核废水排入大海。专家模拟了核废水在海中扩散后的效果。考虑到洋流的方向，最刚开始的时候，污染的还是日本东边的海域，但大海是相连的，一年左右，中国周边海域也被波及，10 年后，没有一片海域可以幸免。日本排放孩废水将祸及全世界每一个人。我好奇的是，“环保少女”功课太忙么？她怎么不出来说话？中国那些公知范儿的环保组织怎么不出来说话？美国政府又怎样保持高贵的缄默？ 收起全文d
中国环境,5608027665.0,04月12日 22:06,微博 weibo.com,,3.0,,4.0,,#日本民众反对政府将核废水排海#,【】4月12日中午，约百名日本普通民众在首相官邸前集会，反对日本政府计划在13日正式决定向海洋排放福岛核电站含有对海洋环境有害的核废水。他们手持“不要把放射性污水排入海洋”“不要让污水污染海洋”“反对将核废水排海”等标语，要求日本政府和东京电力公司承担起责任，不要作出把核废水排海的决定。（人民日报） 收起全文d
Asilio佳佳,6393966709.0,04月12日 21:40,微博 weibo.com,,,,,,#v光计划#, 这是IAEA4月2日对日本福岛废水的评估报告，链接：O网页链接。图四是报告的摘要版，提到了主要的发现和建议：上面一段是所谓“同意”的来源，就是在技术原理上的同意；下一段是实践层面，IAEA既没有权限也没有兴趣直接给日本政府背书，大致机翻见图六，关键词是所有利益相关者 ​
海边的一滴水527,7559186222.0,04月12日 22:05,小米5X 拍人更美,,,,1.0,,#地球日报#【日本各界如何看待福岛核废水排放入海问题】#日本称处理福岛核污水不能推迟#, 日本政府计划于13日召开内阁会议，决定是否向大海排放福岛核污水。这一消息，引起了日本社会的极大反响。日本为什么要决定将核废水排放入海？日本社会对此到底是什么态度？本文全面展示>>O日本各界如何看待福岛核废水排放入海问题 ​​​ 收起全文d
幸福潇洒5557,6093262211.0,04月12日 22:05,微视APP,,,,,,-,日本基本决定排放福岛核电站核废水，不顾后果的危害>>L日本基本决定排放福岛核电站核废水，不顾后果的危害 日本基本决定排放福岛核电站核废水，不顾后果的危害 ​
朔州政法,6002188131.0,04月12日 20:09,iPhone客户端,,,,,,#日本核废水可致癌致畸致突变#】4月9日，日本政府基本决定将福岛核污水排入大海。12日，日本首相菅义伟表示，解决东京电力公司福岛第一核电站中不断增加的核污水一事，已经是“不能推迟”的课题。郑州大学教授李顺义指出，核废水排入大海以后，首先会影响到周边国家，然后经过海洋的大洋环流，十年以后，整个太平洋将会受到全部的污染。它如果存在人的体内，就可能导致“三致”，致癌致畸致突变，对人的遗传基因有重大的影响。#日本称处理福岛核污水不能推迟##外交部回应日本拟决定核废水排海#,【专家： L大参考的微博视频 收起全文d
大浪淘沙990,2136607735.0,04月12日 14:34,iPhone客户端,,,,3.0,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
lanhuacao_123,1066290725.0,04月12日 22:05,新浪博客,,,,,,-,发表了博文《上证内参04--13(星期二)》上证内参04--13(星期二)【今日导读】>日本拟将核废水排海引发质疑、核处理行业受到关注>六部门部署新冠疫苗运输工作、将促进冷链物流发展>华为表示将助力车O上证内参04--13(星期二) ​
用户6990113730,6990113730.0,04月12日 22:05,OPPO A8,,,,,,-,核废水可以建立一个水处理池，可以循环往复，可以用水葫芦和电磁偏离装置，对金属离子和粒子进行分离，如果技术成熟，植物可以直接吸收核粒子，那么净化后的水不但可以饮用，而且水质比自来水还好。还可以产生效益，解决了资金问题。我推测技术已经完成，日本政府可以和中国政府开展合作，相关技术文件和样品可以先行提交，但为防止泄密，引发不必要的麻烦，可以先在国内选址供国际合作示范。可以化解水源危机。此事一定要安排好，并且要严格保密，损人不利己的问题始终要牢记。巴别塔的教训应该吸取了。可以先帮印解决此问题，雪水与冰水别再取用，尽量维护生态。印度的茶叶制作也可以提供合作，与福建联系即可。渠道现成的。 2舟山·岱山县 收起全文d
津南检察,3652539895.0,04月12日 22:04,微博视频号,,,,,,#日本核废水可致癌致畸致突变#】4月9日，日本政府基本决定将福岛核污水排入大海。12日，日本首相菅义伟表示，解决东京电力公司福岛第一核电站中不断增加的核污水一事，已经是“不能推迟”的课题。郑州大学教授李顺义指出，核废水排入大海以后，首先会影响到周边国家，然后经过海洋的大洋环流，十年以后，整个太平洋将会受到全部的污染。它如果存在人的体内，就可能导致“三致”，致癌致畸致突变，对人的遗传基因有重大的影响。#日本称处理福岛核污水不能推迟##外交部回应日本拟决定核废水排海#,【专家： L大参考的微博视频 收起全文d
