博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
火星郎念,6327194858,04月14日 17:11,微博视频号,,,,,,#赵立坚请日本个别官员喝了核废水再说#,【】今天，赵立坚强调：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于你提到的日本个别官员称这些水喝了也没事，请他喝了再说。（央视） L共青团中央的微博视频 ​​​
嫖尽天下美男纸,5181412418,04月14日 22:47,iPad客户端,,,2,2,,#日本核废水入海对中国有何影响#, 日本人变异变成进击的巨人，统治者为了保护他们建立起围墙。。。 ​
安顺市广播电视台,5613339033,04月14日 22:47,微博云剪,,1,,2,,#日本副首相称喝处理核废水没事#,【 日本网友：你先喝】日本政府正式决定将福岛核废水排放入海，针对日本副首相兼财务大臣麻生太郎称“处理过的核废水喝了也没什么问题”，有日本网友愤怒发帖：“如果你真的这么想的话，那你先喝吧！”有网友指出，“东京电力公司说没地放储水罐的理由是骗人的，他们只是不想为一个没用的核电站再花钱了吧！” ​ L央视新闻的微博视频 收起全文d
李小萱萱萱萱萱,5115994274,04月14日 22:47,HUAWEI P40 Pro 5G,,,,,,#赵立坚说请日本官员先喝核废水#,说的好，让他们把核废水喝光再说！ ​
大吴-所谓,6071311533,04月14日 22:47,vivo NEX AI智慧旗舰,,,1,3,,#日本为何执意排核污入海#,觉得虚张声势地说要排放核废水，然后让其他国家来出钱出力，减少自己的负担，毕竟自己排出来，自己遭殃，还是一个靠海的国家。自己毒自己？ 2深圳 ​
路漫慢蔓漫其修远兮,7183779531,04月14日 20:16,微博视频号,,,,,,#央视曝李亨利的汉奸行径#】#李亨利#，原名李沪祥，生于上海，利用改革开放的机遇攫取了第一桶金。他却说，只要是对中国不利的事情，他都会不遗余力地支持。他贷款510万支持反中乱港，在充裕资金的操作下，香港反对派代表团得以与某西方大国高级官员直接见面。他甚至帮助某西方大国，炮制了对我们更为恶毒的制裁条款。 今年4月2日，李亨利因资助危害国家安全犯罪活动罪被判处有期徒刑11年！#国家安全教育日#,【 L央视新闻的微博视频 收起全文d
言叶今远,2237375372,04月14日 22:47,Android,,,,,,#赵立坚说请日本官员先喝核废水#,日本 大病 您先请喝 别把别人当傻子 ​
微笑着安静只因漠然,2716046484,04月14日 22:47,OPPO A11,,,2,5,,#任豪回应#,我也有看到日本决定排放核废水是想逼着邻国帮忙处理核废水这样的言论。如果只是普通人，说了便罢顶多被怼几句，但是明星的一言一行很容易被放大N倍，所以公共平台艺人还是少讨论一些政事吧 ​
突然来了酒山妖,3038027122,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
医学美容菁英论坛,6072853834,04月14日 22:19,钱辉_医学美容超话,,,,,,#日本副首相称喝处理核废水没事##赵立坚说太平洋不是日本的下水道# 针对日本政府正式决定以海洋排放方式处置福岛核电站事故核废水，14日，外交部发言人赵立坚三连问斥责日方：①日方真的听到了国内外的质疑和担忧吗？#311个环保团体向日方表示坚决反对#,②日方此举真的符合国际法吗？日方决定将开创严重核事故处理后废水向海洋排放的先例。③日方拟排放的核废水真的符合国际标准吗？据东京电力公司统计，核废水中共含有62种放射性核素。赵立坚强调：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于你提到的日本个别官员称“这些水喝了也没事”，那请他喝了再说。 L钱辉_医学美容的微博视频 收起全文d
D-T啊,6660707664,04月14日 22:47,华为手机 畅享玩不停,,,,,,#赵立坚说请日本官员先喝核废水#,哈哈哈哈哈哈哈，外交部可以啊哈哈哈哈哈哈哈 ​
李天诗,2039584065,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
猫眸子,5899500237,04月14日 22:47,iQOO U3 性能小金刚,,,,5,,-,白天工作都要累死了，晚上回家还得为日本排核废水担惊受怕，菅义伟，你拿什么还我 ​
想多陪你几年,5178192856,04月14日 22:47,微博搜索,,2,1,1,,#日本大叔讲核废水排海危害##我们是地球生命共同体#,没有人是自成一体、与世隔绝的孤岛， 每一个人都是广袤大陆的一部份。 如果海浪冲掉了一块岩石， 欧洲就减少。 如同一个海岬失掉一角， 如同你的朋友或者你自己的领地失掉一块。每个人的死亡都是我的哀伤， 因为我是人类的一员。 所以，不要问丧钟为谁而鸣， 它就为你而鸣！ 收起全文d
太原新闻网官方微博,2346031615,04月14日 22:47,360安全浏览器,,,,,,-,反对一倒了之！一图看懂日本核废水排海危害O反对一倒了之！一图看懂日本核废水排海危害 ​
汉唐桥,5601505370,04月14日 22:47,HUAWEI Mate 30,,,1,1,,-,最近小日本非常的作，参与遏制中国发展、干涉中国内政、试图剥夺中国的钓鱼岛主权，如今干脆把福岛核废水污染世界海洋。我没别的评论，想想抗战中我们牺牲的两千多万同胞，就一句——我们欠日本一些核弹，看看什么时候送还给它。 ​
中天電視官方NEWS,1878156541,04月14日 22:47,微博 weibo.com,,4,0,0,,#麻生太郎# 宣称：“我们核废水的氚浓度，比中韩排放的和废水还低，喝了又不会有事”，引发邻国强烈担忧。对此，国民党台北市议员#游淑慧# 直言，这种自私自我的日本官僚，和70年前有什么不同？民进党也是一个骨头软的政党，只敢看人下菜碟，这批核废水才137万吨，日本怎不自己喝掉。#文在寅欲起诉日本核污水入海#,【日核废水将排入海害到台湾 游淑慧怒呛民进党】日本政府决定二年后要将福岛核废水排放入海，日本副首相 更多详情：O网页链接 收起全文d
Baidu_爱谁谁吧,7495139269,04月14日 22:47,iPhone XR,,,,1,,-,线下anti闲的没事干就跟着二鬼子一起把核废水全喝了 ​
渡边7屁屁,3100398673,04月14日 22:47,iiiiiiiiiPhone 11,,,6,2,,-,日常看日本的ニュースコメント想给日本人来一拳😅如果认为中国的水比核废水脏的话，请你们现在立刻把核废水喝完，啥b ​
Dear-鱼小丸,7541921171,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
暖暖Raby,2011973207,04月14日 22:47,HUAWEI Mate30 Pro 5G,,,,,,#日本核废水入海对中国有何影响#, 哥斯拉真的要诞生了……喵了个咪……我最爱的海鲜……啊…… 2成都 ​
大姨妈不要痛,1171307974,04月14日 22:01,微博 weibo.com,,,,,,#王志文力挺任豪#,前营人王志文力挺任豪，还表示是出于好意的话语，之后又删掉了微博 ​
脑洞创作指南,2126472660,04月14日 22:47,iPhone客户端,,,,7,,#任豪回应#,今天刚被科普到切诺尔贝利核电站的历史，再看着他，这是人说的话吗，还是个公众人物？当初苏联这个核电站危机是用了牺牲了好几万人的血肉之躯才解决，日本明明有那么多解决方案，选择了最无耻的一种，竟然还有中国人觉得应该让中国去帮他解决？你难道认为日本它是不知道怎么解决这个核废水问题吗？放p，它就是自私，害怕牺牲，损人不利己 收起全文d
大兴-清韵,6568518283,04月14日 13:34,无邪君的Android,,,,,,#美国禁止日本食品进入# #日本副首相称喝处理核废水没事#,美国食品药品管理局FDA近日发布第99－33进口警示，禁止下列日本食品进入美国：鲜奶、黄油、奶粉、婴儿奶粉、及其它奶制品；蔬菜、及其制品；大米、全麦；鱼类；肉类和禽类；蛤蜊类；海胆；柑橘柚类水果；奇异果，等等。原因是核污染。详细列表见FDA的公告↓ 收起全文d
再燃一根烟就,1874864837,04月14日 16:45,HUAWEI Mate 30 5G,,,,,,-,印度杀疯了！干的太漂亮！ ​
风一样的听风呵,6554987187,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
像鲸鱼一样呀,6608182761,04月14日 22:47,搞事业超话,,,,,,#文在寅欲起诉日本核污水入海 #, 支持支持日本官员多喝喝废水身体也没事的啦!  好喝就多喝一点啊   ​
爱国红色小青年,5795310603,04月14日 22:47,iPhone客户端,,,,,,#赵立坚说请日本官员先喝核废水#,还不是你们这群日杂，天天吹啊。现在还吹不。 ​
埃莉峿之·,7278490040,04月14日 22:47,360安全浏览器,,,,,,#日本政府正式决定福岛核废水排海#,这次事件就是很严重苏联当时核泄漏那块现在还是无人区这个逼玩意还排 ​
信用卡积分bot半步学长,5073741123,04月14日 22:47,iPhone客户端,,,,,,#赵立坚说请日本官员先喝核废水#,请日本高举手中的酒杯，喝下这杯核废水 ​
很像一个多雾的秋天,7490978467,04月14日 22:47,vivo Y5s 闪充强续航,,,,,,#日本核废水入海对中国有何影响#, 相信在日本的帮助下，人类进化指日可待 ​
五楼太难爬了吧,3885534684,04月14日 22:47,OPPO K5,,,,,,#脱粉##日本核废水入海对中国有何影响##任豪回应#,    不如你一口一口喝掉？ ​
爱斯基摩的雀斑姑娘,1786105444,04月14日 22:47,iPhone客户端,,,,,,#王志文力挺任豪#,就是俩善良的傻子吧。作为公众人物，就不应该说这种愚蠢的“圣人言论”。面对别人的一倒了之的无耻姿态，还要做“圣人”，以自我牺牲的方式给人家擦屁股，将核废水搬到国内处理，简直是损己利人的傻瓜。王志文等待帮助的言论就更好笑，日本这是等待帮助的态度吗？这明显是破罐破摔、毫无责任感的国家好吗？！他一直不倒是因为忌惮美国！忌惮国际社会压力！如今美国一同意，他立刻就露出自私自利的小国寡民本性。面对一个毫无牺牲感的民族，你现在代表中国去自我牺牲，是不是舔狗？是不是在无视日本的无耻行径？这是在日本发生的核泄漏事故，若要提供帮助，你大可以说期待成立全球的处理废水研究小组，提供专家、技术、人才，但将“罩子扩大”这种简单粗暴的提议，是在帮小日本弱化责任无疑了！ 收起全文d
是梨子云,3730808253,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
月亮小时工叁叁,5496453121,04月14日 22:47,iPhone客户端,,,,4,,#王志文力挺任豪#,你们一起去喝点核废水治治脑子吧 ​
苏羽菲西,7580194196,04月14日 16:24,微博视频号,,,,,,#赵立坚说太平洋不是日本的下水道#,【】今天，外交部发言人赵立坚强调：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于日本个别官员称这些水喝了也没事，请他喝了再说。（总台央视记者申杨 张熙 杨毅） L环球资讯的微博视频 ​
Lhl蜉蝣,5411023236,04月14日 22:47,iPhone客户端,,,,,,#赵立坚说请日本官员先喝核废水#,漂亮，小日本既然说可以喝，那就让他们自己喝光，别出来害人 ​
