博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
小小无忧i,6000342051,04月13日 22:53,荣耀V10 我AI的快,,,,6,,#赵立坚说日本不能将福岛核废水一倒了之#,日本领导人的行为要笑死我了，自己国家处理不了核废水，就想办法把它变成全世界的问题吗？ ​
深山劲松199,1172045067,04月13日 22:53,新华社,,,,,,-,"夜览集萃丨百万吨核废水将入海 日本这一手太“污”O网页链接分享自新华社客户端,更多内容请下载O新华社客户端 ​"
幻想雨一直在999,5847520269,04月13日 22:53,iPhone客户端,,,,1,,#泰禾北京院子二期停工烂尾##多地楼盘烂尾##如何看待日本福岛核废水排海##房地产# 恭喜#泰禾集团#,房地产 ，继凤凰电视台、凤凰周刊、中央电视台之后，荣登人民日报！希望有越来越多的良心媒体为业主发声，为人民发声，为正义发声！泰禾北京欺人太甚，上周五开始的谈判到今天还是没有给说法，正说明泰禾一切都是表演和敷衍，根本没有诚意推动复工，斗争到现在，思路也更加清晰，只有依靠北京市人民政府，托管给市属国企代为管理，保证项目资金安全和封闭运行这一条路！业主们已经被泰禾逼到绝境，必须要奋起反抗，奋斗半辈子，凭什么被泰禾“收割”？买的又是在首都北京五证齐全的商品房，我们相信中国有法律，我们相信正义必定战胜邪恶！『北京院子业主“驻扎”泰禾公馆维权，房地产阵痛期如何度过』O网页链接 收起全文d
肥狸橘气,3204476262,04月13日 22:53,vivo智能手机,,,,,,#日本政府正式决定福岛核废水排海##美国支持日本福岛污水入海决定##动画模拟福岛核泄漏扩散##赵立坚说日本不能将福岛核废水一倒了之#, ​
熊小叽笑眯眯,2517527480,04月12日 16:14,iPhone客户端,,,,,,#美国佛州227万吨有毒废水泄露#事件】2021年4月2日，美国佛罗里达州马纳提县的一个含放射性污染物质的污水池（磷酸盐加工厂的蓄水池）发生严重泄漏，污水池建筑随时可能崩塌，美国佛罗里达州州长罗恩·德桑蒂斯（Ron DeSantis）宣布该县进入紧急状态，部分居民已经被迫紧急撤离居住地🏠。周围高速公路也处于禁行状态。目前相关部门正在现场处理情况。对比吉林一号高分02星2021年2月15日和2021年4月8日拍摄的卫星影像，可以看出蓄水池有明显变化，并且污水已经漫延至周围区域。通过对比蓄水池泄漏前后局部放大卫星影像，可以发现在蓄水池泄漏后，水面面积明显减少。现场有多个车辆🚗正在进行事故处理。#卫星目击全球新闻事件##吉林一号卫星#,【卫星目击 收起全文d
冰糖葫芦多加香菜,3491939271,04月13日 22:53,王俊凯恭喜发财,,,3,9,,#福岛核废水57天可废掉半个太平洋#,日本能不能带着丑国和他的核废水滚出宇宙 ​
萧婉之,6505833427,04月13日 22:40,小米10,,,,,,-,新阵地关系朋友圈搜徐记观察就可以。入驻妹子写手了。还有猛男写手。哈哈欢迎大家来玩。 ​
让雨多下会,7524369929,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
用dm对象换赢,6568471513,04月13日 22:53,Redmi K30 Pro 变焦版,,,,,,#福岛核废水57天可废掉半个太平洋#,必须坚决阻止 ​
倒水的苗苗,5826418272,04月13日 22:53,HUAWEI Mate 30 5G,,,,2,,#福岛核废水57天可废掉半个太平洋#,sb日本，美国这世界警察不干活了么？ ​
缘峫_,7280788477,04月12日 13:07,微博 weibo.com,,,,,,-,草，知日专家。 ​
我的狗叫鲁班,6050204329,04月13日 22:53,红米Note7 4800万相机,,,,,,#福岛核废水57天可废掉半个太平洋#,连犀牛都知道要挖坑，不像它直接往大海里面排。 ​
沉迷的E,1765064303,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
小小小小绮月,5797842778,04月13日 22:53,Redmi Note 8四摄,,,,,,#日本政府正式决定福岛核废水排海#, ​
原来不是普通用户呀,2460945185,04月13日 22:53,Android,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,辣鸡欧美这时候不提环境不提人权了 ​
舒妍在码字,1860840150,04月13日 22:53,Android,,,,3,,-,日本的无大义在这次核废水排放事件中显露无疑。据央视新闻，日本国内出来抗议的居然只有福岛居民和渔业水产业及环保人士，即使是对如此贻害无穷的问题，只要不马上损害自己的切身益利，日本民众就都高高挂起，这是把利己主义发挥到极致啊，叹为观止。这才真是“民族的劣根性”，“丑陋的日本人”啊 ​
聪明猪先生,1030227377,04月13日 22:53,HUAWEI P40 Pro 5G,,,,3,,-,气死了气死了 无论什么时候 小日本都是狗东西一百年之前强霸山东 一百年之后排核废水入海 ​
幻想雨一直在999,5847520269,04月13日 22:53,iPhone客户端,,,,1,,#泰禾北京院子二期停工烂尾##多地楼盘烂尾##如何看待日本福岛核废水排海##房地产# 恭喜#泰禾集团#,房地产 ，继凤凰电视台、凤凰周刊、中央电视台之后，荣登人民日报！希望有越来越多的良心媒体为业主发声，为人民发声，为正义发声！泰禾北京欺人太甚，上周五开始的谈判到今天还是没有给说法，正说明泰禾一切都是表演和敷衍，根本没有诚意推动复工，斗争到现在，思路也更加清晰，只有依靠北京市人民政府，托管给市属国企代为管理，保证项目资金安全和封闭运行这一条路！业主们已经被泰禾逼到绝境，必须要奋起反抗，奋斗半辈子，凭什么被泰禾“收割”？买的又是在首都北京五证齐全的商品房，我们相信中国有法律，我们相信正义必定战胜邪恶！『北京院子业主“驻扎”泰禾公馆维权，房地产阵痛期如何度过』O网页链接 收起全文d
也傍,6005875320,04月13日 22:53,荣耀 9X,,,,4,,#日本政府正式决定福岛核废水排海#,不要脸 ​
林子紫奕雪韵_NDh,5214096006,04月13日 22:53,微博极速版,,,,,,#福岛核废水57天可废掉半个太平洋#, 日本人想死自己死去 ​
让雨多下会,7524369929,04月13日 16:24,微博视频号,,,,,,#外交部回应美方支持日本核废水入海#,【】今天，外交部发言人赵立坚表示，日本福岛核电站事故核废水处置问题，事关国际海洋环境、食品安全和人类健康。国际权威机构和专家明确指出，福岛核电站含氚废水排入海洋，将对周边国家海洋环境和公众健康造成影响。同时，现有经过处理的废水中仍含有其他放射性核素，需进一步净化处理。“美方向来重视环境问题，希望美方在真正的环境问题上对事不对人，不要让这个重视，被打上引号。”（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
苏州政法,6440275392,04月13日 22:53,微博视频号,,1,1,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。L央视新闻的微博视频 收起全文d
国师大大_,6190444702,04月13日 22:53,任嘉伦的嘉人,,,,6,,#赵立坚说日本不能将福岛核废水一倒了之#,我giao，你要嚯嚯全世界哇～操作太恶心了，tm快gun呐，你不要过来啊… ​
宁夏政法,6254583261,04月13日 22:53,iPhone客户端,,1,,1,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
兰妹妹好美,7579958966,04月13日 22:53,Android客户端,,,,,,#福岛核废水57天可废掉半个太平洋#,疯了，这咋办？ ​
奀yoyo,6572092796,04月13日 22:53,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
杨发发o,5537356145,04月13日 22:53,iPhone客户端,,,,4,,#福岛核废水57天可废掉半个太平洋#,日本个龟孙，作死到家了 ​
服装零售管理,3301303424,04月13日 22:53,搜狗高速浏览器,,,,,,#日本核废水排海后海鲜能放心吃吗#,很多很多时候，我们都输给了三个字我以为. ​
夜阑思忆,5909070078,2019年02月23日 11:34,微博视频号,,,,,,#每日趣图#,科学家在南极水下和一只虎鲸“亲密接触”，虎鲸还友好地给科学家分了半条鱼。LNowThis的秒拍视频 ​
一个张二糊,5894900448,04月13日 22:53,魅族 17 Pro,,,0,6,,#福岛核废水57天可废掉半个太平洋#,不是，我想知道现在到底该怎么办啊 真的没有办法阻止吗 这一排放真的要出大问题的啊 真的很危险很危险啊 半个太平洋然后洋流运动水汽输送啥的 救命啊我好怕死 ​
陳恒鑌BenChan,7330845967,04月13日 22:53,HUAWEI P30 Pro,,3,0,7,,#美国支持日本福岛污水入海决定##日本政府正式决定福岛核废水排海##日本政府基本决定将福岛核污水排入大海##日本核辐射##日本核污水57天将污染半个太平洋##日本核废水排入海洋影响有多大##赵立坚说日本不能将福岛核废水一倒了之##多方表态反对日本核废水入海#,日本自己的鍋，要全球人類背，極度自私、不負責任！ 收起全文d
国际金融报,1872005590,04月13日 22:53,微博视频号,,5,2,8,,-,【全解日本核废水排海（三）真的安全吗？】2019年，美国伍兹霍尔海洋研究所称，核污水中含碘-129、锶-90、钌-106、碳-14等放射性元素。其中，碘-129可以导致甲状腺癌，锶-90更被世界卫生组织列入一类致癌物清单，易致白血病。绿色和平组织指出，福岛核污水中的放射性同位素碳-14和其他放射性物质的含量之高相当危险，存在损害人类DNA的潜在危险。德国海洋科学研究机构指出，福岛沿岸拥有世界上最强的洋流，从排放之日起57天内，放射性物质将扩散至太平洋大半区域，10年后蔓延全球海域。O网页链接 L国际金融报的微博视频 收起全文d
